Statistik,Gebiet,Geschlecht,Jahr,Alter,Kalenderwoche,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,6,1395,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,7,21212,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,7,130,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,7,59,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,7,112,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,7,138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,7,199,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,7,359,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,7,742,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,7,1138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,7,1532,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,7,1930,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,7,2184,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,7,3913,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,7,4673,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,7,2768,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,7,1335,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,8,20225,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,8,147,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,8,35,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,8,89,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,8,121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,8,188,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,8,338,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,8,677,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,8,1112,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,8,1425,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,8,1845,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,8,2130,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,8,3789,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,8,4482,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,8,2655,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,8,1192,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,9,19918,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,9,155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,9,54,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,9,81,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,9,125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,9,165,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,9,342,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,9,715,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,9,1100,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,9,1491,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,9,1883,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,9,2089,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,9,3515,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,9,4246,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,9,2770,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,9,1187,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,10,19333,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,10,148,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,10,44,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,10,94,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,10,106,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,10,189,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,10,329,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,10,693,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,10,1064,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,10,1392,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,10,1733,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,10,2001,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,10,3605,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,10,4209,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,10,2609,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,10,1117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,11,19412,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,11,133,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,11,56,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,11,76,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,11,110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,11,178,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,11,334,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,11,638,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,11,1067,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,11,1394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,11,1854,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,11,2013,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,11,3540,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,11,4147,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,11,2635,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,11,1237,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,12,18753,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,12,165,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,12,46,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,12,85,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,12,121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,12,186,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,12,327,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,12,683,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,12,992,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,12,1348,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,12,1676,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,12,1936,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,12,3396,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,12,4115,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,12,2524,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,12,1153,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,13,18842,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,13,146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,13,55,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,13,71,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,13,112,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,13,150,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,13,328,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,13,658,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,13,1069,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,13,1316,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,13,1715,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,13,1906,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,13,3581,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,13,3981,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,13,2573,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,13,1181,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,14,19083,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,14,144,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,14,44,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,14,97,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,14,131,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,14,178,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,14,347,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,14,629,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,14,995,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,14,1336,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,14,1753,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,14,1887,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,14,3502,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,14,4266,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,14,2563,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,14,1211,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,15,18416,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,15,136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,15,45,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,15,89,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,15,130,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,15,173,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,15,295,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,15,595,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,15,954,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,15,1298,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,15,1683,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,15,1930,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,15,3398,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,15,4014,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,15,2504,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,15,1172,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,16,18161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,16,132,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,16,55,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,16,87,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,16,109,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,16,168,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,16,338,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,16,623,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,16,1033,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,16,1315,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,16,1680,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,16,1834,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,16,3337,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,16,3923,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,16,2457,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,16,1070,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,17,18685,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,17,140,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,17,51,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,17,81,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,17,117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,17,164,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,17,337,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,17,678,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,17,956,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,17,1344,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,17,1769,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,17,1914,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,17,3445,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,17,3993,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,17,2484,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,17,1212,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,18,18976,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,18,153,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,18,50,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,18,84,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,18,132,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,18,170,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,18,333,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,18,654,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,18,1059,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,18,1265,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,18,1773,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,18,1966,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,18,3403,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,18,4108,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,18,2642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,18,1184,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,19,18158,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,19,179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,19,45,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,19,72,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,19,121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,19,149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,19,321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,19,581,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,19,993,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,19,1363,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,19,1700,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,19,1886,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,19,3238,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,19,3926,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,19,2438,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,19,1146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,20,18742,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,20,151,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,20,51,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,20,85,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,20,113,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,20,170,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,20,340,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,20,658,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,20,992,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,20,1372,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,20,1733,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,20,1876,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,20,3369,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,20,4052,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,20,2533,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,20,1247,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,21,17612,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,21,120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,21,49,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,21,66,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,21,118,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,21,180,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,21,310,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,21,567,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,21,975,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,21,1293,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,21,1628,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,21,1874,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,21,3176,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,21,3835,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,21,2373,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,21,1048,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,22,17543,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,22,154,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,22,35,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,22,82,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,22,105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,22,142,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,22,283,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,22,587,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,22,979,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,22,1309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,22,1622,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,22,1778,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,22,3220,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,22,3818,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,22,2351,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,22,1078,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,23,17471,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,23,138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,23,43,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,23,72,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,23,115,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,23,146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,23,318,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,23,590,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,23,1031,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,23,1309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,23,1686,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,23,1710,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,23,3145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,23,3810,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,23,2292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,23,1066,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,24,17827,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,24,145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,24,45,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,24,77,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,24,125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,24,171,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,24,330,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,24,692,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,24,1057,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,24,1276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,70-74,24,1672,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,75-79,24,1831,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,80-84,24,3181,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,85-89,24,3846,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,90-94,24,2312,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,95+,24,1067,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,Insgesamt,25,18231,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,0-29,25,148,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,30-34,25,43,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,35-39,25,88,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,40-44,25,114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,45-49,25,179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,50-54,25,295,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,55-59,25,592,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,60-64,25,1036,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2024,65-69,25,1336,e
