year,month,icd10_code,icd10_desc,value
2010,Nov,I20-I25,Ischämische Herzkrankheiten,10833
2010,Nov,I21,Akuter Myokardinfarkt,4625
2010,Nov,I22,Rezidivierender Myokardinfarkt,296
2010,Nov,I30-I52,Sonstige Formen der Herzkrankheit,7311
2010,Nov,I60-I69,Zerebrovaskuläre Krankheiten,4977
2010,Nov,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",1860
2010,Nov,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1550
2010,Nov,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4668
2010,Nov,J00-J06,Akute Infektionen der oberen Atemwege,6
2010,Nov,J10-J18,Grippe und Pneumonie,1448
2010,Nov,J10,Grippe durch nachgewiesene Influenzaviren,1
2010,Nov,J11,"Grippe, Viren nicht nachgewiesen",2
2010,Nov,J20-J22,Sonstige akute Infektionen der unteren Atemwege,58
2010,Nov,J40-J47,Chronische Krankheiten der unteren Atemwege,2336
2010,Nov,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3452
2010,Nov,K70-K77,Krankheiten der Leber,1230
2010,Nov,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1607
2010,Nov,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",1
2010,Nov,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",91
2010,Nov,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",113
2010,Nov,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",1991
2010,Nov,R95,Plötzlicher Kindstod,14
2010,Nov,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",2838
2010,Nov,S00-S09,Verletzungen des Kopfes,579
2010,Nov,S70-S79,Verletzungen der Hüfte und des Oberschenkels,350
2010,Nov,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,350
2010,Nov,T20-T32,Verbrennungen oder Verätzungen,35
2010,Nov,T33-T35,Erfrierungen,3
2010,Nov,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,80
2010,Nov,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,542
2010,Nov,V01-V99,Transportmittelunfälle,383
2010,Nov,W00-W19,Stürze,807
2010,Nov,W65-W74,Unfälle durch Ertrinken und Untergehen,35
2010,Nov,X60-X84,Vorsätzliche Selbstbeschädigung,854
2010,Nov,X85-Y09,Tätlicher Angriff,44
2010,Nov,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",184
2010,Dez,Insgesamt,Insgesamt,78455
2010,Dez,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1309
2010,Dez,A00-A09,Infektiöse Darmkrankheiten,289
2010,Dez,A15-A19,Tuberkulose,15
2010,Dez,B15-B19,Virushepatitis,78
2010,Dez,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),40
2010,Dez,C00-D48,KAPITEL II: Neubildungen,19755
2010,Dez,C00-C97,Bösartige Neubildungen,19206
2010,Dez,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5936
2010,Dez,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3897
2010,Dez,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,283
2010,Dez,C50,Bösartige Neubildung der Brustdrüse,1571
2010,Dez,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,933
2010,Dez,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1181
2010,Dez,C64-C68,Bösartige Neubildungen der Harnorgane,1190
2010,Dez,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1581
2010,Dez,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,221
2010,Dez,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2947
2010,Dez,E10-E14,Diabetes mellitus,2317
2010,Dez,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,2566
2010,Dez,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,575
2010,Dez,F10,Psychische und Verhaltensstörungen durch Alkohol,486
2010,Dez,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2050
2010,Dez,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,32662
2010,Dez,I10-I15,Hypertonie (Hochdruckkrankheit),3098
2010,Dez,I20-I25,Ischämische Herzkrankheiten,12596
2010,Dez,I21,Akuter Myokardinfarkt,5403
2010,Dez,I22,Rezidivierender Myokardinfarkt,375
2010,Dez,I30-I52,Sonstige Formen der Herzkrankheit,8233
2010,Dez,I60-I69,Zerebrovaskuläre Krankheiten,5695
2010,Dez,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",2080
2010,Dez,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1663
2010,Dez,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,5592
2010,Dez,J00-J06,Akute Infektionen der oberen Atemwege,13
2010,Dez,J10-J18,Grippe und Pneumonie,1828
2010,Dez,J10,Grippe durch nachgewiesene Influenzaviren,1
2010,Dez,J11,"Grippe, Viren nicht nachgewiesen",5
2010,Dez,J20-J22,Sonstige akute Infektionen der unteren Atemwege,72
2010,Dez,J40-J47,Chronische Krankheiten der unteren Atemwege,2718
2010,Dez,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3824
2010,Dez,K70-K77,Krankheiten der Leber,1419
2010,Dez,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1833
2010,Dez,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",7
2010,Dez,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",112
2010,Dez,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",142
2010,Dez,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2282
2010,Dez,R95,Plötzlicher Kindstod,19
2010,Dez,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",2766
2010,Dez,S00-S09,Verletzungen des Kopfes,570
2010,Dez,S70-S79,Verletzungen der Hüfte und des Oberschenkels,403
2010,Dez,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,243
2010,Dez,T20-T32,Verbrennungen oder Verätzungen,24
2010,Dez,T33-T35,Erfrierungen,21
2010,Dez,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,148
2010,Dez,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,454
2010,Dez,V01-V99,Transportmittelunfälle,221
2010,Dez,W00-W19,Stürze,915
2010,Dez,W65-W74,Unfälle durch Ertrinken und Untergehen,15
2010,Dez,X60-X84,Vorsätzliche Selbstbeschädigung,712
2010,Dez,X85-Y09,Tätlicher Angriff,45
2010,Dez,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",184
2011,Jan,Insgesamt,Insgesamt,76780
2011,Jan,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1511
2011,Jan,A00-A09,Infektiöse Darmkrankheiten,388
2011,Jan,A15-A19,Tuberkulose,25
2011,Jan,B15-B19,Virushepatitis,94
2011,Jan,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),51
2011,Jan,C00-D48,KAPITEL II: Neubildungen,19466
2011,Jan,C00-C97,Bösartige Neubildungen,18898
2011,Jan,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5948
2011,Jan,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3878
2011,Jan,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,305
2011,Jan,C50,Bösartige Neubildung der Brustdrüse,1589
2011,Jan,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,930
2011,Jan,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1125
2011,Jan,C64-C68,Bösartige Neubildungen der Harnorgane,1206
2011,Jan,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1611
2011,Jan,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,211
2011,Jan,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2774
2011,Jan,E10-E14,Diabetes mellitus,2177
2011,Jan,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,2507
2011,Jan,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,571
2011,Jan,F10,Psychische und Verhaltensstörungen durch Alkohol,490
2011,Jan,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2029
2011,Jan,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,31346
2011,Jan,I10-I15,Hypertonie (Hochdruckkrankheit),3039
2011,Jan,I20-I25,Ischämische Herzkrankheiten,11732
2011,Jan,I21,Akuter Myokardinfarkt,4861
2011,Jan,I22,Rezidivierender Myokardinfarkt,292
2011,Jan,I30-I52,Sonstige Formen der Herzkrankheit,8158
2011,Jan,I60-I69,Zerebrovaskuläre Krankheiten,5340
2011,Jan,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",1938
2011,Jan,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1742
2011,Jan,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,6128
2011,Jan,J00-J06,Akute Infektionen der oberen Atemwege,14
2011,Jan,J09-J18,Grippe und Pneumonie,2017
2011,Jan,J10,Grippe durch nachgewiesene Influenzaviren,3
2011,Jan,J11,"Grippe, Viren nicht nachgewiesen",9
2011,Jan,J20-J22,Sonstige akute Infektionen der unteren Atemwege,119
2011,Jan,J40-J47,Chronische Krankheiten der unteren Atemwege,2994
2011,Jan,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3574
2011,Jan,K70-K77,Krankheiten der Leber,1404
2011,Jan,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1843
2011,Jan,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",5
2011,Jan,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",113
2011,Jan,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",152
2011,Jan,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2019
2011,Jan,R95,Plötzlicher Kindstod,20
2011,Jan,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",2752
2011,Jan,S00-S09,Verletzungen des Kopfes,592
2011,Jan,S70-S79,Verletzungen der Hüfte und des Oberschenkels,303
2011,Jan,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,298
2011,Jan,T20-T32,Verbrennungen oder Verätzungen,41
2011,Jan,T33-T35,Erfrierungen,13
2011,Jan,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,130
2011,Jan,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,508
2011,Jan,V01-V99,Transportmittelunfälle,268
2011,Jan,W00-W19,Stürze,823
2011,Jan,W65-W74,Unfälle durch Ertrinken und Untergehen,22
2011,Jan,X60-X84,Vorsätzliche Selbstbeschädigung,814
2011,Jan,X85-Y09,Tätlicher Angriff,43
2011,Jan,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",206
2011,Feb,Insgesamt,Insgesamt,69597
2011,Feb,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1371
2011,Feb,A00-A09,Infektiöse Darmkrankheiten,387
2011,Feb,A15-A19,Tuberkulose,22
2011,Feb,B15-B19,Virushepatitis,83
2011,Feb,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),49
2011,Feb,C00-D48,KAPITEL II: Neubildungen,17876
2011,Feb,C00-C97,Bösartige Neubildungen,17386
2011,Feb,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5416
2011,Feb,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3714
2011,Feb,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,276
2011,Feb,C50,Bösartige Neubildung der Brustdrüse,1407
2011,Feb,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,889
2011,Feb,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1091
2011,Feb,C64-C68,Bösartige Neubildungen der Harnorgane,1112
2011,Feb,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1476
2011,Feb,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,234
2011,Feb,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2365
2011,Feb,E10-E14,Diabetes mellitus,1850
2011,Feb,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,2163
2011,Feb,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,464
2011,Feb,F10,Psychische und Verhaltensstörungen durch Alkohol,383
2011,Feb,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,1767
2011,Feb,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,28731
2011,Feb,I10-I15,Hypertonie (Hochdruckkrankheit),2782
2011,Feb,I20-I25,Ischämische Herzkrankheiten,10703
2011,Feb,I21,Akuter Myokardinfarkt,4428
2011,Feb,I22,Rezidivierender Myokardinfarkt,264
2011,Feb,I30-I52,Sonstige Formen der Herzkrankheit,7627
2011,Feb,I60-I69,Zerebrovaskuläre Krankheiten,4821
2011,Feb,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",1911
2011,Feb,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1613
2011,Feb,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,5389
2011,Feb,J00-J06,Akute Infektionen der oberen Atemwege,17
2011,Feb,J09-J18,Grippe und Pneumonie,1773
2011,Feb,J10,Grippe durch nachgewiesene Influenzaviren,3
2011,Feb,J11,"Grippe, Viren nicht nachgewiesen",15
2011,Feb,J20-J22,Sonstige akute Infektionen der unteren Atemwege,64
2011,Feb,J40-J47,Chronische Krankheiten der unteren Atemwege,2702
2011,Feb,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3312
2011,Feb,K70-K77,Krankheiten der Leber,1269
2011,Feb,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1612
2011,Feb,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",2
2011,Feb,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",80
2011,Feb,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",141
2011,Feb,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",1797
2011,Feb,R95,Plötzlicher Kindstod,12
2011,Feb,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",2418
2011,Feb,S00-S09,Verletzungen des Kopfes,511
2011,Feb,S70-S79,Verletzungen der Hüfte und des Oberschenkels,359
2011,Feb,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,235
2011,Feb,T20-T32,Verbrennungen oder Verätzungen,21
2011,Feb,T33-T35,Erfrierungen,6
2011,Feb,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,83
2011,Feb,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,475
2011,Feb,V01-V99,Transportmittelunfälle,223
2011,Feb,W00-W19,Stürze,785
2011,Feb,W65-W74,Unfälle durch Ertrinken und Untergehen,24
2011,Feb,X60-X84,Vorsätzliche Selbstbeschädigung,719
2011,Feb,X85-Y09,Tätlicher Angriff,32
2011,Feb,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",180
2011,Mär,Insgesamt,Insgesamt,76912
2011,Mär,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1511
2011,Mär,A00-A09,Infektiöse Darmkrankheiten,487
2011,Mär,A15-A19,Tuberkulose,19
2011,Mär,B15-B19,Virushepatitis,81
2011,Mär,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),47
2011,Mär,C00-D48,KAPITEL II: Neubildungen,19614
2011,Mär,C00-C97,Bösartige Neubildungen,19022
2011,Mär,C15-C26,Bösartige Neubildungen der Verdauungsorgane,6004
2011,Mär,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3944
2011,Mär,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,301
2011,Mär,C50,Bösartige Neubildung der Brustdrüse,1513
2011,Mär,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,980
2011,Mär,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1171
2011,Mär,C64-C68,Bösartige Neubildungen der Harnorgane,1247
2011,Mär,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1574
2011,Mär,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,235
2011,Mär,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2700
2011,Mär,E10-E14,Diabetes mellitus,2083
2011,Mär,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,2464
2011,Mär,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,514
2011,Mär,F10,Psychische und Verhaltensstörungen durch Alkohol,441
2011,Mär,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2081
2011,Mär,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,31349
2011,Mär,I10-I15,Hypertonie (Hochdruckkrankheit),3056
2011,Mär,I20-I25,Ischämische Herzkrankheiten,11681
2011,Mär,I21,Akuter Myokardinfarkt,4687
2011,Mär,I22,Rezidivierender Myokardinfarkt,310
2011,Mär,I30-I52,Sonstige Formen der Herzkrankheit,8332
2011,Mär,I60-I69,Zerebrovaskuläre Krankheiten,5362
2011,Mär,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",1942
2011,Mär,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1645
2011,Mär,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,6088
2011,Mär,J00-J06,Akute Infektionen der oberen Atemwege,10
2011,Mär,J09-J18,Grippe und Pneumonie,1987
2011,Mär,J10,Grippe durch nachgewiesene Influenzaviren,2
2011,Mär,J11,"Grippe, Viren nicht nachgewiesen",13
2011,Mär,J20-J22,Sonstige akute Infektionen der unteren Atemwege,51
2011,Mär,J40-J47,Chronische Krankheiten der unteren Atemwege,3006
2011,Mär,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3631
2011,Mär,K70-K77,Krankheiten der Leber,1348
2011,Mär,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1798
2011,Mär,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",2
2011,Mär,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",111
2011,Mär,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",153
2011,Mär,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2077
2011,Mär,R95,Plötzlicher Kindstod,8
2011,Mär,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",2695
2011,Mär,S00-S09,Verletzungen des Kopfes,563
2011,Mär,S70-S79,Verletzungen der Hüfte und des Oberschenkels,364
2011,Mär,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,306
2011,Mär,T20-T32,Verbrennungen oder Verätzungen,32
2011,Mär,T33-T35,Erfrierungen,2
2011,Mär,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,97
2011,Mär,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,540
2011,Mär,V01-V99,Transportmittelunfälle,308
2011,Mär,W00-W19,Stürze,820
2011,Mär,W65-W74,Unfälle durch Ertrinken und Untergehen,33
2011,Mär,X60-X84,Vorsätzliche Selbstbeschädigung,855
2011,Mär,X85-Y09,Tätlicher Angriff,37
2011,Mär,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",135
2011,Apr,Insgesamt,Insgesamt,70131
2011,Apr,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1355
2011,Apr,A00-A09,Infektiöse Darmkrankheiten,398
2011,Apr,A15-A19,Tuberkulose,31
2011,Apr,B15-B19,Virushepatitis,76
2011,Apr,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),30
2011,Apr,C00-D48,KAPITEL II: Neubildungen,18425
2011,Apr,C00-C97,Bösartige Neubildungen,17879
2011,Apr,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5740
2011,Apr,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3681
2011,Apr,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,275
2011,Apr,C50,Bösartige Neubildung der Brustdrüse,1420
2011,Apr,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,880
2011,Apr,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1102
2011,Apr,C64-C68,Bösartige Neubildungen der Harnorgane,1174
2011,Apr,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1449
2011,Apr,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,221
2011,Apr,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2485
2011,Apr,E10-E14,Diabetes mellitus,1965
2011,Apr,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,2140
2011,Apr,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,469
2011,Apr,F10,Psychische und Verhaltensstörungen durch Alkohol,397
2011,Apr,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,1924
2011,Apr,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,28257
2011,Apr,I10-I15,Hypertonie (Hochdruckkrankheit),2742
2011,Apr,I20-I25,Ischämische Herzkrankheiten,10300
2011,Apr,I21,Akuter Myokardinfarkt,4212
2011,Apr,I22,Rezidivierender Myokardinfarkt,271
2011,Apr,I30-I52,Sonstige Formen der Herzkrankheit,7665
2011,Apr,I60-I69,Zerebrovaskuläre Krankheiten,4826
2011,Apr,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",1827
2011,Apr,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",1580
2011,Apr,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,5154
2011,Apr,J00-J06,Akute Infektionen der oberen Atemwege,4
2011,Apr,J09-J18,Grippe und Pneumonie,1647
2011,Apr,J10,Grippe durch nachgewiesene Influenzaviren,0
2011,Apr,J11,"Grippe, Viren nicht nachgewiesen",5
2011,Apr,J20-J22,Sonstige akute Infektionen der unteren Atemwege,55
2011,Apr,J40-J47,Chronische Krankheiten der unteren Atemwege,2567
2011,Apr,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3340
2011,Apr,K70-K77,Krankheiten der Leber,1237
2011,Apr,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1626
2011,Apr,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",4
2011,Apr,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",87
2011,Apr,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",129
